full_smiles,rejection
CC1=CC=CC=C1.CCCCCCCCCCCCCCCCCCCCCC,0.602
CC(C)=O.CC1=CC(O)=C(C(C)C)C=C1,0.250781684
O.CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,0.895
CO.Nc1ccncc1,0.26
O.CCNC1=NC(=NC(=N1)Cl)NCC,0.845
CO.BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,0.99
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,0.966
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,1.0
CC1CCCO1.NC1=CC=CC(F)=C1,0.086913195
O.C1=CC=C2C(=C1)C=CC3=CC=CC=C32,0.886
CO.C1=CC2=C(C=CC(=C2)N)C=C1C(=O)O,0.97
CC#N.CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],0.442
O.CC1=CC(=O)N(N1C)C2=CC=CC=C2,0.7979
CO.C1=CC2=C(C=CN2)C=C1F,0.201393388
CO.O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,0.93
O=CN(C)C.C1=CC2=C(C=CN2)C=C1Br,0.566084599
CO.COc1ccc(cc1)[N+]([O-])=O,0.19
CO.NC1=C2N=CC=CC2=CC=C1,0.45
CO.O=C(CCCCCCC/C=C/CCCCCCCC)OC,0.03
O.CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,0.905
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,0.935
N#CC.C(#Cc1ccccc1)c1ccccc1,0.696811398
CC1=CC=CC=C1.OC1=CC(C)=CC=C1C,-0.053722522
CC(OCC)=O.O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,-0.03928288
CC(OCC)=O.COc1ccc(I)cc1,-0.062041123
O.C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.8825
O.C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.923
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.7355
CC(CC)=O.O=C(C(C)N1)NC(C)C1=O,0.476
CO.C[C@H]1/C=C/C=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,1.0
CO.NC1=CC=C(OC)C=C1,0.54
O.CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,0.9423
CC(OCC)=O.C1=CC=C(C=C1)N,0.127679769
CO.C1CC(=O)NC1,0.02
CO.COC(=O)C1=CC=C(C=C1)I,-0.149951325
CO.C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,1.0
CC(OCC)=O.OC1=CC=C(NC(C)=O)C=C1,0.103866689
O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,0.7492
CO.C1=C(OC(=C1)C=O)C=O,0.6
O.CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,0.973
CCO.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,0.102
CO.C1=CC(=CC2=C1C=CN2)Cl,0.44
CO.NC1=C2N=CC=CC2=CC=C1,0.4
CO.C1(C2=CC=NC=C2)=CC=NC=C1,0.209351642
N#CC.COC1=CC=CC=C1C,0.024767954
CO.ClC1=NN=C(Cl)C=C1,0.19
CO.COc1ncc(Br)cn1,0.34
CC(OCC)=O.C1=CC(=C(C(=C1)O)O)O,0.353067219
O.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.4981
N#CC.NC1=CC=CC([N+]([O-])=O)=C1C,0.421236574
O.CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,0.934
CC1=CC=CC=C1.CCCCCCCCCC,-0.04
CO.O=C1NC2=CC=C([N+]([O-])=O)C=C2C1,0.76
O.C(=C(Cl)Cl)Cl,0.03
CO.C1OC2=C(O1)C=C(C=C2)O,0.88
O.CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,0.9287
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,0.068
CCCCCCC.CC1=CC(O)=CC=C1,-0.153234447
CO.Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-0.280065882
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.9971
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,0.825
O.C1=CC(=CC=C1[N+](=O)[O-])O,0.45575
CO.CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,1.0
N#CC.C1=CC=NC(=C1)N,0.147284023
CO.CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0
C1CCCO1.O=CC=C,0.0155
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,0.984
CCO.CCC(C1=CC=CC=C1)C(=O)O,0.538192471
CC1=CC=CC=C1.CCCCCCCI,0.089
CO.N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,0.94
CCCCCCC.C1=CC=C(C=C1)C(CBr)O,-0.120180207
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,0.919
CCO.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(CC(C(C)(C)C(C4=CC=CC=C4)(C)C)C5=CC=CC=C5)C6=CC=CC=C6,0.376
CO.COC1=C(Br)C=C(OC)C(Br)=C1,0.9
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,0.964
CC(C)(C)OC.c1ccc2c(c1)Cc1ccccc1-2,0.000705919
CO.O=C(C1=C(C=CC=C1)/N=N/C2=CC=C(C=C2)N(C)C)O,0.94
O.C(Br)(Br)Br,0.17
CC1=CC=CC=C1.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,0.7748
O.C(Br)(Br)Br,0.66
CO.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,1.0
CC1CCCO1.O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],0.338362516
CCO.CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,0.96883107
CC(OCC)=O.OC1=CC=CC=C1CC2=CC=CC=C2,0.104
CC(C)=O.C1=CC=NC(=C1)N,0.116292924
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.7355
CO.OC1=CC(C)=CC=C1C,0.73
CO.O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,0.99
O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0.9337
CCCCCC.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,0.98
CCO.CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,0.713158693
O.CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],0.608
CCO.BrC1=CC=C(C(OC)=O)C=C1,-0.014125875
O.C(CCO)CO,0.98
N#CC.C1=CC(=C(C=C1[N+](=O)[O-])O)N,0.52018126
O.CCNC1=NC(=NC(=N1)Cl)NC(C)C,0.94408796
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,0.748
CCO.CC(C1=CC=C(C=C1)Br)O,0.082064448
CO.O=CC1=CC=C(C)O1,0.19
O.CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0.82
O.C1=CC(=C(C=C1O)O)C(=O)O,0.6264
CCO.O=C(OC)C(C)(CC(C)(CC(C)C(OC)=O)C(OC)=O)C,0.112
CO.Nc1ccncc1,0.21
CO.C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,0.79
CO.COC1=CC(CO)=CC=C1O,0.97
O.N[C@@H]([C@@H](C)CC)C(O)=O,0.59
N#CC.BrC1=CC=C(C(OC)=O)C=C1,-0.078703214
O.COC(=O)C1=CC=CC=C1C(=O)OC,0.996
N#CC.N#CC1=CC=C(N)C=C1,0.579990468
O.CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0.8192
CCO.COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,0.002020861
N#CC.O=C(O)C1=CC(SSC2=CC=C([N+]([O-])=O)C(C(O)=O)=C2)=CC=C1[N+]([O-])=O,0.999482752
CO.CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,0.96
CO.CCOC1=CC=C(C=C1)OCC,-0.141398306
CC1CCCO1.FC(C(C=C1)=CC=C1C2N=C(C3=CC=C(C(F)(F)F)C=C3)NC2C4=CC=C(C(F)(F)F)C=C4)(F)F,0.991
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(CC(C(C)(C)C(C7=CC=CC=C7)(C)C)C8=CC=CC=C8)C9=CC=CC=C9,0.976
O.C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.919
CC(C)(C)OC.C1=CC=NC(=C1)N,-0.078826682
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.75
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,0.784
CCO.BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,0.326
CCO.CC1(C(OC)=O)CCC1(C(OC)=O)C,-0.084
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.964
CCCCCCC.CCCCCCCCCCCCCCCC,0.654
CC(C)=O.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.628
CCCCCC.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.669
CO.BrCC1=CC=C(C=C1)CBr,0.48
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,0.916
O.CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,0.9766
CO.CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(O)=C3)C4=CC(O)=C(O)C=C41,1.0
CC1CCCO1.FC(C(C=C1)=CC=C1C2N=C(C3=CC=C(C(F)(F)F)C=C3)NC2C4=CC=C(C(F)(F)F)C=C4)(F)F,0.846
CO.O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,0.92
CO.CC=CC1=CC=C(C=C1)OC,0.19
N#CC.O=C(C1=CC=CC=C1)CBr,0.330996403
CO.CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,1.0
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.953
CO.CC1=NC=CC=C1,0.54
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,0.998
CC(O)C.Nc1ccc2[nH]ccc2c1,0.211542441
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C)(C)C%17=CC=CC=C%17,0.981
O.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.51
CO.C1OC2=C(O1)C=C(C=C2)O,0.19527817
CC(O)C.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,0.74376102
O.C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,0.57
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,0.99
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,0.9
CC(C)(C)OC.CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,0.36404992
CO.CCOC1=CC=C(C=C1)OCC,0.189076878
C1CCCO1.CC(N)=O,0.032
CO.CC1=CC(=C(C=C1)C)C,0.32
CC(OCC)=O.CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,-0.025711817
CCO.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.362446594
N#CC.CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,0.930800317
CO.NC1=CC=C(OC)C=C1,0.59
CO.Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,1.0
CC(C)=O.CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O,0.826278261
O.CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,0.9703
O.C1=CC=C(C=C1)C#N,0.057
CO.COC1=CC(OC)=CC(Br)=C1,0.63
CO.IC1=CC(I)=CC=C1,0.54
CO.O=C(O)C1=CC=C(C(O)=O)C=C1,0.93
CO.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,0.99
CCCCCCC.CC1=C(OC)C=C(C)C(Br)=C1,0.016830335
O.C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,0.825
CC1=CC=CC=C1.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.9489
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,1.0
CC(C)(C)OC.CC1=CC(=CC(=C1)C)C,0.00770725
O.CC(=O)NC1=CC=C(C=C1)O,0.9269
CO.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,1.0
O.COC(=O)C1=CC=CC=C1C(=O)OC,0.996
CO.CC1=CC(Br)=C(Br)C=C1C,0.85
O.CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,0.862
CC(C)=O.C1=CC=C(C=C1)C(CBr)O,0.283560403
CC1=CC=CC=C1.NC1=CC=C(OC)C(OC)=C1,0.143860446
CO.CC1=C(C(=CC=C1)C)Br,0.028347213
CO.N#CC1=CC=C(C#N)C=C1,0.003713503
CO.O=C(O)C1=CC(N)=CC(N)=C1,0.53
CC#N.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.103
N#CC.COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,0.335603709
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.963
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(CC(C(C)(C)C(C7=CC=CC=C7)(C)C)C8=CC=CC=C8)C9=CC=CC=C9,0.82
CO.C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N,0.6
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,0.931
O.CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,0.9
O.CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1.0
O.CC1=CC=CC=C1,0.776
CCCCCCC.COc1ccc(I)cc1,0.027869302
CC1=CC=CC=C1.C(#Cc1ccccc1)c1ccccc1,0.283340102
CC(O)C.CC1=CC(=CC(=C1)C)C,0.544131124
O.CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0.946
CO.COC1=CC(OC)=CC(OC)=C1,-0.05
CC1=CC=CC=C1.CCCCCCCCCCCCCCCCCC,0.499
CO.C1CC=CC(=O)C1,0.31
O.CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,0.959
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,0.61
O.CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.986078057
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,0.78
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)OC,0.94
N#CC.CC1=CC2=C(C=C1)N=CC=C2,0.470313768
O.CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0.9991
CC1=CC=CC=C1.CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,0.057967277
CO.C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,0.69
O.CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,0.86
CO.CN1C=CC2=C1C=CC(=C2)Br,0.5
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
CO.CC1=CC(=O)OC2=CC(=CC(=C12)O)O,0.55
O.CCOC1=CC=C(C=C1)NC(=O)C,0.413
O.CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,0.5324
CC1=CC=CC=C1.CC(C1=CC2=CC=C(C(C)C)C=C2C=C1)C,0.863
CC(C)=O.C1=CC=C2C(=C1)C(=O)N(C2=O)O,0.550154899
CCCCCCC.O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,0.38
CC(C)=O.C1=CC(=C(C=C1[N+](=O)[O-])O)N,0.618991731
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,0.992
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0.99
N#CC.CC(=O)NC1=CC=C(C=C1)O,0.651366138
CO.NC1=CC=C(Cl)C=C1,0.31
CC(C)=O.CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,0.877
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.963
CO.OCC(OC)OC,0.577
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,0.958
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0.998
CO.NC1=CC=C(OC)C=C1,0.6
CCCCCC.OC(CCCCCCC/C=C/CCCCCCCC)=O,0.583
CCCCCCC.NC1=CC=CC(F)=C1,-0.082142641
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.9922
CCO.O=C1NC2=C(C=CC(Br)=C2)C1,0.199668161
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(CC(C(C)(C)C(C5=CC=CC=C5)(C)C)C6=CC=CC=C6)C7=CC=CC=C7,0.955
CC(OCC)=O.Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,0.057069506
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,0.939
CC(C)=O.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)CO,0.95
CC(C)=O.CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,0.332
CO.BrC1=CC=C(Br)O1,-0.005771308
CCO.N#CC1=CC(F)=CC(F)=C1,-0.002667573
O.CO,0.0377
CO.C1=CC2=C(C=CC(=C2)I)N=C1,0.019686291
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,0.996
CO.C1=C(C(=CC(=C1Br)F)Br)F,-0.234098668
CCCCCC.OC(CCCCCCC/C=C/CCCCCCCC)=O,0.216
O.CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,1.0
CO.C1(C2=CC=NC=C2)=CC=NC=C1,0.76
CC(OCC)=O.C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,0.12332271
CCO.O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,0.641127677
CC1=CC=CC=C1.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)OC,0.975
N#CC.C1=CC2=C(C=CN2)C(=C1)F,0.102079569
CC1=CC=CC=C1.C=C(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CCC7=CC=CC=C7,0.959
CC(C)(C)OC.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,-0.150248486
O.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,0.279
O.CC(=O)O,0.7866
O.C1=CC=C(C=C1)O,0.6946
O.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,0.982
CC1CCCO1.O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,0.538800299
CC1=CC=CC=C1.C=C(C1=CC=CC=C1)CC(C2=CC=CC=C2)CCC3=CC=CC=C3,0.926
CCCCCC.OC(CCCCCCC/C=C/CCCCCCCC)=O,0.419
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.942
CCCCCCC.O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,-0.058556846
O.C(C(CO)O)O,0.2138
