full_smiles,rejection
CCO.OC1=CC=C(NC(C)=O)C=C1,0.226481338
CO.C1=CC2=C(C=CN2)C(=C1)O,0.53
CCO.NC(C1=C(O)C=CC=C1)=O,0.254
CC(C)=O.OC1CCCC2=C1C=CC=C2,0.125625799
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.983
O.C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,0.9216
CO.Cc1cc(O)cc(C)c1C,0.89
O.C(C(C(C(CO)O)O)O)O,0.42
O.C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],0.9628
CCO.CC1=NC(C)=CC=C1,-0.05986771
CC#N.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.8
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.975
O.C1=CC(=C(C=C1O)O)C(=O)O,0.3793
O.C(Cl)(Cl)Cl,0.04
O.C1CCC(=O)CC1,0.976
O.CCC(=O)C,0.544
N#CC.CC1=NC2=CC(=C(C=C2N1)Cl)Cl,0.298710941
CO.C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,1.0
ClCCl.CC1=CC(=C(C(=C1)C)N2CCN(C2=[Ru](=C3C=C(C4=CC=CC=C43)C5=CC=CC=C5)(Cl)Cl)C6=C(C=C(C=C6C)C)C)C.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.87
CCO.C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,0.386794706
CO.NC1=CC=CC(F)=C1,0.15
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,0.535
CC(OCC)=O.CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,0.763
O.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.9837
CC1=CC=CC=C1.CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,0.328218389
O.CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,0.8827
O.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.2322
CO.O=C1NC2=C(C=C(F)C=C2)C1=O,0.71
O.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,0.9279
O=CN(C)C.C1=CC=C(C=C1)C(CO)O,0.226755801
CO.O=C(O)C1=CC=C(F)C=C1,0.83
CC1=CC=CC=C1.OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,0.123899436
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.9956
CO.CC(OCC(C)O)COC(C)COC(C)CO,0.7371
CC(C)=O.CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0.993068873
CO.C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,0.978338385
CO.NC1=C2N=CC=CC2=CC=C1,0.42
CCO.CCCCCCCCCCCC,0.698
O.CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,0.727
CC(C)=O.OC1=CC=C(NC(C)=O)C=C1,0.657765484
CO.CC1=C(N=C(C(=N1)C)C)C,0.054166313
CC(C)=O.CC1=CC=C(C=C1)C#C,0.467561733
CO.CCN(CCOC(=O)C(=C)C)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,0.89
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,0.999
O.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.96833216
CO.Nc1cccc2ncccc12,0.78
O.CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],0.8728
CCO.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,0.606
CC(C)=O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,0.994167831
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.7345
CO.NC1=CC=CC=C1C(O)=O,0.75
CC1=CC=CC=C1.OC1=CC(C)=CC=C1C,0.013437545
O.CC1=NC=C(N1CCO)[N+](=O)[O-],0.46
CC(OCC)=O.OC1=CC(Br)=C(O)C=C1Br,0.455052752
CC(O)C.C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,0.504960341
O.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,0.8142
CCO.BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,0.678
O.C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,0.4381
CO.CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3sc4ccccc4n3,1.0
CO.C1=CC(=C(C=C1Br)C(=O)O)N,0.89
CO.CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,-0.359
CO.CC1=C(N=C(C(=N1)C)C)C,0.78
CCCCCCC.CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,-0.007243291
CC(C)=O.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.95
O.CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0.945
O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,0.9885
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,0.901
O.CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,0.7685
CO.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,1.0
CC1=CC=CC=C1.CC1=CC(=CC(=C1)C)C,0.168823616
CC(C)(C)OC.C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,0.210893434
O.COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,0.957
CC(O)C.N#CC1=CC(F)=CC(F)=C1,-0.027077114
O.C(CC(=O)N)C(C(=O)O)N,0.39
CC(C)=O.C1(C2=NC=CC=C2)=CC=CC=N1,0.640491404
CO.N#CC1=CC=C(N)C=C1,0.31
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,0.9367
CO.CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0.93
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.989
O.CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,0.9644
CO.OC1=CC=CC=C1N,0.33
CC1=CC=CC=C1.FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,0.022422223
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.958
CO.OCc1c2ccccc2cc3ccccc13,0.9
O.CC(=O)NC1=CC=C(C=C1)O,0.922
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.963
CO.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.0
CC(O)C.O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],-0.292819654
CC(OCC)=O.OC1=CC=C(C=C1OC)C=O,0.247
O.C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,0.94
CC1=CC=CC=C1.CC(=CC(=O)C)O.C=C.C=C.[Rh],0.188
O.CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,0.992
CO.C1=CC(=CC2=C1C=CN2)C(=O)O,0.773832651
N#CC.COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,0.761603184
CO.C1=C(C(=CC(=C1Br)F)Br)F,0.49
CC(C)=O.C#Cc1ccc(C)cc1,-0.03707509
CC(C)=O.CC[C@@H](C(=O)O)c1ccccc1,0.873867107
CC1=CC=CC=C1.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,0.948
CC(C)=O.CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,0.97707671
O.CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,0.9968
CO.COC1=CC=C(C=C1)I,0.22
CCO.O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,-0.082563122
CO.COC1=CC=CC=C1OC,0.41
CC1=CC=CC=C1.Nc1ccc2[nH]ccc2c1,-0.094672031
O=CN(C)C.C1=CC2=C(C=CC(=C2)F)N=C1,0.242974803
CO.CN(C)C(=N)N=C(N)N,0.84
O.C(C(=O)O)(Cl)Cl,0.8439
O.CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,0.947
CO.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.9552
CO.BrC1=CC=C(C(OC)=O)C=C1,0.51
CCO.CCCCCCCCCCCCCCCC,0.829
CC1=CC=CC=C1.OC1=CC(C)=CC=C1C,-0.173140171
O.C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,0.15
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,0.98
N#CC.COc1ncc(Br)cn1,0.256921557
O.C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0.9736
CO.OC1=CC=C([N+]([O-])=O)C=C1,0.27
CO.Oc1cccc(c1)[N+]([O-])=O,0.64
O.C(Cl)(Cl)Cl,0.32
O.C(C1C(C(C(C(O1)O)O)O)O)O,0.289
O.CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O.O,0.9803
O.CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,0.8571
O.CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,0.9339
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,0.996
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,0.96
CCO.O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,0.759
CO.BrC1=CC=C(Br)O1,0.19
CC1=CC=CC=C1.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)C)C)C)C)OC,1.0
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,1.0
O=CN(C)C.C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,0.894425398
N#CC.COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,0.898359443
CCO.FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,0.900360445
CO.OC1=CC=CC([N+]([O-])=O)=C1,0.39
O.C1=CC(=C(C=C1O)O)C(=O)O,0.046
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(CC(C(C)(C)C(C5=CC=CC=C5)(C)C)C6=CC=CC=C6)C7=CC=CC=C7,0.959
O.C(Cl)Cl,0.276
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.989
CC1=CC=CC=C1.CCCCCCCCCCCC,0.054
CC(C)(C)OC.C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,0.098204518
CC(OCC)=O.Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,0.296644205
O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0.8657
O.CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0.996
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,0.981
O.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.9799
CO.CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,0.96
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,1.0
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,0.999
N#CC.CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,0.115403752
N#CC.C1C2=C(C=CC(=C2)Br)NC1=O,0.663504421
CC1=CC=CC=C1.C1=CC=C(C=C1)C(CO)O,-0.058194966
O.C(C(CO)O)O,0.924
CCO.NC1=CC=C(OC)C=C1,0.127853641
CO.NC1=CC=CC(N)=N1,0.64
CO.O=CC1=CC=C([N+]([O-])=O)C=C1,-0.02
CO.IC1=CC=C(I)C=C1,0.49
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.991
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,0.985
CC(C)=O.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.962
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)OC,0.902
CO.NC1=CC=CC=C1C(O)=O,0.75
CC(C)(C)OC.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,0.060000778
CC#N.CC1=CC(=CC(=C1N)S(=O)(=O)[O-])/C(=C\2/C=CC(=[NH2+])C(=C2)S(=O)(=O)[O-])/C3=CC(=C(C=C3)N)S(=O)(=O)[O-].[Na+].[Na+],0.823
CO.C1=CC=NC(=C1)C2=CC=CC=N2,0.57
CC(C)=O.C1=CC=C(C(=C1)C(=O)N)N,0.615222805
CC(C)=O.C1=CC=C2C(=C1)C(=O)N(C2=O)O,0.893028452
CO.Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12,0.94
CO.N#CC1=CC(F)=CC(F)=C1,0.61
CC1=CC=CC=C1.N#CC1=CC=C(N)C=C1,0.042877238
CC(OCC)=O.CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0.60749089
CC(C)=O.Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,0.864651253
CC(C)(C)OC.C(#Cc1ccccc1)c1ccccc1,-0.001549507
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,0.968
CO.C12=NC3=CC=CC=C3C=C1C=CC=C2,0.87
N#CC.FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,0.987417662
CC1CCCO1.C1=CC=NC(=C1)N,0.144735861
CO.CN1C=CC2=C1C=CC(=C2)Br,0.43
CC(OCC)=O.COC1=CC(OC)=CC(Br)=C1,-0.073030285
O.COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC,0.981
CO.CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.94
O=CN(C)C.C1(C2=CC=CC=C2)=NC=CN1,0.594749491
CC(C)=O.COC1=CC(OC)=CC(OC)=C1/C=C/CCCCCCCCCO,0.775
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,1.0
CO.C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O,0.150320508
O.C1=CC2=C3C(=C1)C=CC3=CC=C2,0.864
N#CC.C1=CC2=C(C=CN2)C=C1F,0.469124927
N#CC.C1=CC2=C(C(=C1)Br)NC=C2,0.469666673
CO.C1=CC=C(C=C1)OC2=CC=C(C=C2)N,0.42
CO.CC1=CC=CC=C1[N+](=O)[O-],0.32
O.CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,0.8819
CCO.CC(C1=CC=CC=C1)CC(CC(C(C)(C)C(C2=CC=CC=C2)(C)C)C3=CC=CC=C3)C4=CC=CC=C4,-0.093
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
O.C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0.68
CC(C)=O.NC1=CC=C(Cl)C=C1,0.214510117
O.CC(=O)NC1=CC=C(C=C1)O,0.9699
O.C(C(=O)O)(Br)Br,0.2762
O.C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,0.992
O.CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,0.93
CO.CC(OCC(C)O)COC(C)COC(C)CO,0.946
CC(C)=O.C#Cc1ccc(C)cc1,0.468569014
CC(C)=O.COC1=CC=C(Br)C=C1,0.346675252
CC1=CC=CC=C1.C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,0.4624465
CO.CCCCCCCCC=CCCCCCCCCN,0.93
CO.CC1=CC(=O)NC(=N1)N,0.54
CC1=CC=CC=C1.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0.799
O.CC1=NC=C(N1CCO)[N+](=O)[O-],0.71
CC1CCCO1.O=CC1=CC=C(C(F)(F)F)C=C1,0.765
CO.OC(C(O)=O)C1=CC=CC=C1,1.0
N#CC.CCOC1=CC=C(C=C1)NC(=O)C,0.670835322
CO.C1CC=CC(=O)C1,0.22
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,0.694
O.C=O,0.0335
O.C(=C(Cl)Cl)Cl,0.743
CC1CCCO1.C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,0.93008473
CO.C1=CC=C(C=C1)OC2=CC=C(C=C2)N,0.3
CCO.NC1=CC(C)=CC=C1C,0.12316916
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,0.948
O.CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,0.989
CO.NC(=O)c1ccccc1N,0.61
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,0.938
O.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.9931
CC(OCC)=O.CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,0.204283595
O.CC1=C(C=CC(=C1)Cl)OCC(=O)O,0.6675
O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0.354
O.C(C(=O)O)Br,0.5446
CO.COC1=CC2=C(C=C1)C=C(C=C2)Br,0.5
CC1=CC=CC=C1.CCCCCCCCCCCC,0.74
CO.O=C1N(C2=CC=C(S(=O)(O)=O)C=C2)N=C(C(O)=O)C1N=NC3=CC=C(S(=O)(O)=O)C=C3,1.0
O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0.915048941
O.CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,0.97
CO.N#CC1=CC=C(N)C=C1,0.32
O.C1=CC=C(C=C1)CC(CC(=O)O)N,0.46
CCCCCCC.O=C1CC(C2=CC=CC=C2)OC3=C1C=CC=C3,0.005297224
O.C(C(Cl)Cl)(Cl)Cl,0.978
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0.996
CCO.CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,-0.146148889
CO.O=C1NC(=O)c2cc3C(=O)NC(=O)c3cc12,0.94
O.C1=CC=C(C=C1)C#N,0.049
C1CCCO1.O=CC=C,0.0215
CO.O=C1NC2=C(C=C(Br)C=C2)C1=O,0.86
CC1CCCO1.C1CC2=CC=CC=C2C1O,1.0
O.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,0.995
N#CC.CC1=NC(N)=CC=C1Br,0.084475897
N#CC.C1=CC=C(C=C1)N,0.553821413
CC(OCC)=O.OC(C(O)=O)C1=CC=CC=C1,-0.090111247
CO.CC1=C(N=C(C(=N1)C)C)C,0.77
O.CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0.62
O.C(C(CO)O)O,0.7913
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,1.0
O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,0.758
O.CC(=O)O,0.0961
O.CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],0.9911
O.N[C@@H]([C@@H](C)CC)C(O)=O,0.92
CCO.CCCCCCCCCCCCCC,-0.436
CC(O)C.CC1=CC(Br)=C(Br)C=C1C,0.483109586
N#CC.CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,0.42116991
CC(O)C.COC1=CC=C(Br)C=C1,-0.106730424
O.C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],0.952
N#CC.COC1=CC2=C(C=C1)N=CN2,0.561511269
